,index,count,cum_sum,cum_percent
1835,"BEILAGEN, SALATE",2,4338271,99.98771550869779
1836,Nudeltheke von 11.00 - 14.00 Uhr,2,4338273,99.98776160434996
1837,Menü 2 Aktionswoche,2,4338275,99.98780770000212
1838,Tagesgerichte,2,4338277,99.98785379565429
1839,Unsere Azubis kochen für Sie,2,4338279,99.98789989130645
1840,Ausgabe 1 Weihnachtsessen Fleischlose Alternative,2,4338281,99.98794598695862
1841,Azubi-Tag,2,4338283,99.98799208261079
1842,Geflügel Fisch,2,4338285,99.98803817826295
1843,Weihnachtsdessert,2,4338287,99.9880842739151
1844,Welt-Klimatag,2,4338289,99.98813036956729
1845,Angebot2,2,4338291,99.98817646521945
1846,Angebot Food - Hopper,2,4338293,99.9882225608716
1847,Vegetarisch Fisch Vegan MSC Fisch,2,4338295,99.98826865652379
1848,Tschechische Tage,2,4338297,99.98831475217594
1849,Cafeteria Angebot             Mo-Do 08:00 - 15:00 Uhr             Fr        08:00 - 14:30 Uhr,2,4338299,99.9883608478281
1850,Frische Pasta-Heute,2,4338301,99.98840694348029
1851,Pastasoße wahlweise,2,4338303,99.98845303913244
1852,Pastasoße wahlweise mit,2,4338305,99.98849913478462
1853,Pasta wahlweise,2,4338307,99.98854523043677
1854,Heute,2,4338309,99.98859132608894
1855,Aktion zum Tschechischen Tag,2,4338311,99.98863742174112
1856,Ofen - mensaVital,2,4338313,99.98868351739327
1857,Surf & Turf,2,4338315,99.98872961304544
1858,Battle Fleisch,2,4338317,99.9887757086976
1859,Schneller Teller 3,2,4338319,99.98882180434977
1860,Deutschland,2,4338321,99.98886790000194
1861,Pasta - mensaVital - Menü,2,4338323,99.9889139956541
1862,Cafeteria Angebot von 8:00-14:30 Uhr :,2,4338325,99.98896009130627
1863,Menü 1 Weihnachtsessen,2,4338327,99.98900618695843
1864,xX cafete⁵⁵ Xx,2,4338329,99.9890522826106
1865,! StuWe-Night !,2,4338331,99.98909837826277
1866,Cafeteria Angebot von 8:00.15:30 Uhr!,2,4338333,99.98914447391492
1867,Essen1,2,4338335,99.9891905695671
1868,Wok-Station,2,4338337,99.98923666521927
1869,Angebot 2 - Nur solange der Vorrat reicht,2,4338339,99.98928276087143
1870,Azubiessen,2,4338341,99.9893288565236
1871,Aktionstheke B,2,4338343,99.98937495217575
1872,Info 4,2,4338345,99.98942104782793
1873,Grillstation 3,2,4338347,99.9894671434801
1874,Tagessuppe:,2,4338349,99.98951323913225
1875,Zum Dessert,2,4338351,99.98955933478443
1876,Ausgabe 1 Weihnachtsessen,2,4338353,99.98960543043658
1877,Imbiss 5,2,4338355,99.98965152608875
1878,Pizza-Point,2,4338357,99.98969762174093
1879,Unsere Azubis kochen heute für Sie,2,4338359,99.98974371739308
1880,zZz Game Night zZz,2,4338361,99.98978981304525
1881,Aktion Spargel,2,4338363,99.98983590869742
1882,Cafeteria Angebot von 8:00 -16:30 Uhr,2,4338365,99.98988200434958
1883,"Cafeteria ""StraNa""",2,4338367,99.98992810000176
1884,"Heute kein Angebot mensaVital, dafür Ausgabe Asia-Theke",2,4338369,99.98997419565391
1885,Delicious take away #BOWL,2,4338371,99.99002029130608
1886,Cafeteria ,2,4338373,99.99006638695825
1887,Delicious take away #BUNT&GESUND Fleischlose Alternative,2,4338375,99.99011248261041
1888,Delicious take away #PASTA,2,4338377,99.99015857826258
1889,Delicious take away #PASTA Fleischlose Alternative,2,4338379,99.99020467391475
1890,Essen 1-Sächsische Woche,2,4338381,99.99025076956691
1891,Essen 1 - GO-Next,2,4338383,99.99029686521908
1892,Speisenangebot 4,2,4338385,99.99034296087125
1893,Essen 4 - Oktoberfest,2,4338387,99.99038905652341
1894,Tagesangebot-Nur solange der Vorrat reicht,2,4338389,99.99043515217558
1895,Heiße Theke - Pastatheke,2,4338391,99.99048124782774
1896,Aktionstheke A,2,4338393,99.99052734347991
1897,Essen w,2,4338395,99.99057343913206
1898,Aktion Tandem heute,2,4338397,99.99061953478424
1899,Menü 2 ..,2,4338399,99.99066563043641
1900,zzzFischgericht,2,4338401,99.99071172608858
1901,Italien,2,4338403,99.99075782174074
1902,Angebot für interne Gäste,2,4338405,99.9908039173929
1903,Nacht der Klänge Poolbar,2,4338407,99.99085001304508
1904,Kartoffeln und Co. Stärke,2,4338409,99.99089610869724
1905,Essen M2,2,4338411,99.9909422043494
1906,Aktionstjheke,2,4338413,99.99098830000158
1907,Cafeteria Herzhaft,2,4338415,99.99103439565373
1908,Das grüne Glück,2,4338417,99.9910804913059
1909,Grillfest: Vegane Tortellini,2,4338419,99.99112658695807
1910,Burger am Wok,2,4338421,99.99117268261023
1911,Bio-Stärkebeilage,2,4338423,99.9912187782624
1912,Eintopf /( Suppe,2,4338425,99.99126487391456
1913,Ökoessen 5,2,4338427,99.99131096956673
1914,Tag der gesunden Ernährung,2,4338429,99.9913570652189
1915,Tagessupe,2,4338431,99.99140316087106
1916,Essen M1,2,4338433,99.99144925652323
1917,Bio-Gemüse,2,4338435,99.99149535217539
1918,Nacht der Klänge am Grill,2,4338437,99.99154144782756
1919,Hinweis Für Displays,2,4338439,99.99158754347972
1920,zzzHauptkomponenten,2,4338441,99.99163363913189
1921,Aktionsstand .,2,4338443,99.99167973478406
1922,Schweiz,2,4338445,99.99172583043622
1923,Pizza .,2,4338447,99.99177192608839
1924,Unser Angebot To Go,2,4338449,99.99181802174056
1925,Kombi-Angebot,2,4338451,99.99186411739271
1926,Beilagen Mensen Preis 1,2,4338453,99.99191021304489
1927,Änderungen vorbehalten !,2,4338455,99.99195630869706
1928,Cafeteria Menü vegan,2,4338457,99.99200240434921
1929,Frankreich,2,4338459,99.99204850000139
1930,Spanien,2,4338461,99.99209459565354
1931,Forum_TOGO,2,4338463,99.99214069130572
1932,Tellergericht 4 d,2,4338465,99.99218678695789
1933,Info:,2,4338467,99.99223288261004
1934,"!Ausgabe an einem neuen Ort! Hausgemachte Pasta, heute",2,4338469,99.99227897826222
1935,Dessert 4,2,4338471,99.99232507391437
1936,QUERBEET | MG Nord 11.30 - 14.00 Uhr,2,4338473,99.99237116956654
1937,Ausgabe 2 Pfälzer Gericht der Woche,1,4338474,99.99239421739262
1938,Tagesempfehlung,1,4338475,99.99241726521872
1939,zzzSmoothies,1,4338476,99.9924403130448
1940,Weihnachtsmarkt...,1,4338477,99.99246336087087
1941,Delicious take away #CURRY Fleischlose Alternative,1,4338478,99.99248640869696
1942,HEIMSPIEL | MG Nord 11.30 - 21.00 Uhr,1,4338479,99.99250945652304
1943,"MEISTERWERK | EG Nord, 11.30 - 14.30 Uhr",1,4338480,99.99253250434913
1944,Ausgabe 1 Weihnachtsessen To-Go,1,4338481,99.9925555521752
1945,Ausgabe 2 Pfälzer Gericht der Woche Fleischlose Alternative,1,4338482,99.9925786000013
1946,Frohe Weihnachten und einen guten Rutsch...,1,4338483,99.99260164782737
1947,Pizza groß,1,4338484,99.99262469565345
1948,Angrgot 2,1,4338485,99.99264774347954
1949,Aktionsessen Oktoberfest,1,4338486,99.99267079130563
1950,Essen 4 - Oktoberfest TP,1,4338487,99.9926938391317
1951,Tagesangebot - nur solange der Vorrat reicht,1,4338488,99.9927168869578
1952,Südamerika,1,4338489,99.99273993478387
1953,Aktion-Sächsische Woche,1,4338490,99.99276298260995
1954,Heute am Aktionsstand 1,1,4338491,99.99278603043604
1955,Land Japan,1,4338492,99.99280907826213
1956,Aktion III,1,4338493,99.9928321260882
1957,Wurstbeilage ,1,4338494,99.99285517391428
1958,Aktion GO-Next,1,4338495,99.99287822174037
1959,Ausgabe 1 Weihnachtsessen To-Go Fleischlose Alternative,1,4338496,99.99290126956645
1960,Ausgabe 2 Mensaessen To-Go,1,4338497,99.99292431739254
1961,Ausgabe 2 Mensaessen To-Go Fleischlose Alternative,1,4338498,99.99294736521863
1962,Ausgabe 1 Menaessen To-Go Fleischlose Alternative,1,4338499,99.9929704130447
1963,Ausgabe 1 Menaessen To-Go,1,4338500,99.99299346087078
1964,Delicious take away #CURRY,1,4338501,99.99301650869687
1965,"Tagessuppe 1,00 â¬",1,4338502,99.99303955652294
1966,Delicious take away #DÖNER Fleischlose Alternative,1,4338503,99.99306260434903
1967,Holiday-Food Türkei,1,4338504,99.99308565217511
1968,"Hausgemachte Pasta, heute Linguine mit 9-Kräuterpesto (vegan), wahlweise ",1,4338505,99.9931087000012
1969,x Tagessuppe x,1,4338506,99.99313174782728
1970,Land Elfenbeinküste,1,4338507,99.99315479565337
1971,Land Kolumbien,1,4338508,99.99317784347946
1972,Osteraktion,1,4338509,99.99320089130553
1973,Holiday-Food Südtirol,1,4338510,99.99322393913161
1974,Holiday-Food Elsass,1,4338511,99.9932469869577
1975,Holiday-Food Italien,1,4338512,99.99327003478378
1976,Holiday-Food Spanien,1,4338513,99.99329308260985
1977,Delicious take away #DÖNER,1,4338514,99.99331613043594
1978,Land England,1,4338515,99.99333917826203
1979,Blumenkohlhirn,1,4338516,99.99336222608811
1980,Frankensteins Fratze,1,4338517,99.99338527391419
1981,Veganes Tagesangebot 2,1,4338518,99.99340832174028
1982,Land Mexico,1,4338519,99.99343136956635
1983,BBQ-Pumpkin,1,4338520,99.99345441739244
1984,Ausgabe 1 canadian streetfood Fleischlose Alternative,1,4338521,99.99347746521853
1985,Ausgabe 1 canadian streetfood,1,4338522,99.99350051304461
1986,Pasta / Gemüsebar je 100g,1,4338523,99.99352356087068
1987,Pizza Day,1,4338524,99.99354660869678
1988,Azubiaktion,1,4338525,99.99356965652287
1989,"Getränke ""StraNa""",1,4338526,99.99359270434894
1990,Delicious take away #BOWL Fleischlose Alternative,1,4338527,99.99361575217503
1991,Delicious take away #SÜSSKARTOFFEL Fleischlose Alternative,1,4338528,99.99363880000111
1992,Delicious take away #SÜSSKARTOFFEL,1,4338529,99.99366184782718
1993,Cafeteria Angebot  von 8:00-15:00 Uhr,1,4338530,99.99368489565327
1994,Hausgemachte Pasta am Grill,1,4338531,99.99370794347936
1995,Nachmittagsangebot IV,1,4338532,99.99373099130544
1996,Brasilien,1,4338533,99.99375403913152
1997,Nachmittagsangebot III,1,4338534,99.9937770869576
1998,Nachmittagsangebot II,1,4338535,99.99380013478368
1999,Speisenangebot..,1,4338536,99.99382318260976
2000,Speisenangebot 2..,1,4338537,99.99384623043585
2001,Menü 2 mit drei Beilagen..,1,4338538,99.99386927826194
2002,"Salatbar ""StraNa""",1,4338539,99.99389232608802
2003,Lehrlings-Aktion,1,4338540,99.9939153739141
2004,Tagesaktion vegan 1,1,4338541,99.99393842174018
2005,Hier in Ihrer Mensa,1,4338542,99.99396146956627
2006,Extra am Grill,1,4338543,99.99398451739235
2007,Veretarisch,1,4338544,99.99400756521844
2008,Angebot  2,1,4338545,99.99403061304452
2009,Land Australien,1,4338546,99.99405366087059
2010,Hausgemachte Pasta - Heute,1,4338547,99.99407670869668
2011,Schneller Teller 3 - Menü,1,4338548,99.99409975652277
2012,D und E sind beide geöffnet,1,4338549,99.99412280434885
2013,Cafeteria Menü Oktoberfest Menü,1,4338550,99.99414585217494
2014,Rind Schwein Geflügel Fisch,1,4338551,99.99416890000101
2015,"Hausgemachte Pasta, heute Fussili mit Tomaten-Olivenpesto und Mozzarella oder Gouda (vegane Alternative statt Käse",1,4338552,99.99419194782709
2016,Donnerstag - Eintopf / Suppe,1,4338553,99.99421499565318
2017,Pizza mit Festpreis klein/groß,1,4338554,99.99423804347927
2018,Pasta mit,1,4338555,99.99426109130535
2019,Campus Cooking Vive la France,1,4338556,99.99428413913142
2020,Gnocchiauflauf,1,4338557,99.99430718695751
2021,Angebot zur Spargelwoche - Hausgemachte Pasta,1,4338558,99.99433023478359
2022,Hausgemachte frische Pasta-Heute,1,4338559,99.99435328260968
2023,Burger am  Grill,1,4338560,99.99437633043577
2024,AmGrill,1,4338561,99.99439937826185
2025,xGemüsebeilagen,1,4338562,99.99442242608792
2026,xSättigungsbeilagen,1,4338563,99.99444547391401
2027,Marokko Agneau aux raisins secs et aux amandes,1,4338564,99.99446852174009
2028,Jubiläums Burger,1,4338565,99.99449156956618
2029,EM Woche-Kroatien,1,4338566,99.99451461739226
2030,New Yorker Delis Pflaumenzimmes,1,4338567,99.99453766521835
2031,EM Woche-England,1,4338568,99.99456071304442
2032,Karneval am Kuchenbuffet,1,4338569,99.9945837608705
2033,Süß,1,4338570,99.9946068086966
2034,Aktion .,1,4338571,99.99462985652268
2035,Weihnachtliches am Grill,1,4338572,99.99465290434875
2036,Tierisch + Vegetarisch,1,4338573,99.99467595217484
2037,xXx Cafeteria StraNa xXx,1,4338574,99.99469900000092
2038,Weinachtsessen am Grill,1,4338575,99.994722047827
2039,Cafeteria Menü vegean,1,4338576,99.99474509565309
2040,Cafeteria Men,1,4338577,99.99476814347918
2041,Mensa to go,1,4338578,99.99479119130525
2042,Pasta  am Wok,1,4338579,99.99481423913133
2043,Schweden,1,4338580,99.99483728695742
2044,Türkei,1,4338581,99.9948603347835
2045,Heute im Angebot an der Desserttheke ,1,4338582,99.99488338260959
2046,EM Woche-Spanien,1,4338583,99.99490643043568
2047,EM Woche-Polen,1,4338584,99.99492947826175
2048,EM Woche-Frankreich,1,4338585,99.99495252608783
2049,London Gefilte Fisch fritt,1,4338586,99.99497557391392
2050,Aktionswoche Südsee heute Tuvalu,1,4338587,99.99499862174001
2051,Eintopf vegetarisch 1,1,4338588,99.99502166956609
2052,95 Jahre Studentenwerk Dresden,1,4338589,99.99504471739216
2053,WM Spezial am Grill,1,4338590,99.99506776521825
2054,Pasta - Bio-Essen,1,4338591,99.99509081304433
2055,Mittag / lunch 1,1,4338592,99.9951138608704
2056,Mittag / lunch 2,1,4338593,99.99513690869651
2057,WM Menü am Grill,1,4338594,99.99515995652258
2058,"Hausgemachte Pasta, heute Amori mit Champignons, Wirsingkohl und Mozarella (vegane Alternative statt Käse",1,4338595,99.99518300434866
2059,Rind Geflügel Vegetarisch,1,4338596,99.99520605217475
2060,Tagesgericht - Nur solange der Vorrat reicht,1,4338597,99.99522910000083
2061,Land Brasilien,1,4338598,99.9952521478269
2062,Rind Schwein Vegetarisch,1,4338599,99.995275195653
2063,Angebot 3 - Nur solange der Vorrat reicht,1,4338600,99.99529824347908
2064,Angebot 1 - Nur solange der Vorrat reicht,1,4338601,99.99532129130516
2065,Heisse Theke,1,4338602,99.99534433913124
2066,Afrika,1,4338603,99.99536738695733
2067,Österreich,1,4338604,99.99539043478342
2068,USA,1,4338605,99.9954134826095
2069,England,1,4338606,99.99543653043558
2070,Komponente 5 - vegan,1,4338607,99.99545957826166
2071,"Konzert ""Survival Paket"" (15:00 Uhr)",1,4338608,99.99548262608774
2072,Aktionswoche Südsee heute Tahiti,1,4338609,99.99550567391383
2073,In der Mensa (Halle10) 8.00-14.30Uhr,1,4338610,99.99552872173992
2074,Aktionswoche Südsee heute Pitcairn,1,4338611,99.99555176956599
2075,[pizza]werk Pasta,1,4338612,99.99557481739207
2076,Aktionswoche Südsee heute Samoa,1,4338613,99.99559786521816
2077,Abendangebot 2,1,4338614,99.99562091304423
2078,Thailand,1,4338615,99.99564396087031
2079,Aktion: Tipp,1,4338616,99.99566700869642
2080,Abendessen - Get your Bow,1,4338617,99.99569005652249
2081,Geflügel Fisch Vegan,1,4338618,99.99571310434857
2082,Abendessen - Schnitzel sa,1,4338619,99.99573615217466
2083,Nacht der Klänge Spanisches Dessert,1,4338620,99.99575920000073
2084,Geflügel Vegetarisch Fisch MSC Fisch,1,4338621,99.99578224782682
2085,Tagesangebot - Nur so langer Vorrat reicht,1,4338622,99.9958052956529
2086,Tagesgericht - Solanger der Vorrat reicht,1,4338623,99.99582834347899
2087,Tagesgericht - So lange der Vorrat reicht!,1,4338624,99.99585139130507
2088,EG Nord 11.30 - 14.30 Uhr,1,4338625,99.99587443913114
2089,Komponente 6,1,4338626,99.99589748695723
2090,In der Kaffeebar HaSi (Halle17) 9.30-16.30Uhr,1,4338627,99.99592053478332
2091,"Ausgabe am Essen ""fertig 1""",1,4338628,99.9959435826094
2092,Abrissbirne,1,4338629,99.99596663043549
2093,Mausetote Oma,1,4338630,99.99598967826157
2094,Mousaka,1,4338631,99.99601272608764
2095,^B,1,4338632,99.99603577391373
2096,Take Away Kombi-Angebot,1,4338633,99.99605882173982
2097,Vegan Vital,1,4338634,99.9960818695659
2098,Der Renner,1,4338635,99.99610491739197
2099,"Azubi in Aktion, heute",1,4338636,99.99612796521807
2100,New Yorker Chicken Ramen Burger,1,4338637,99.99615101304414
2101,"Hausgemachte  Pasta, heute",1,4338638,99.99617406087023
2102,"  Penne all arrabbiata (a,i)  1,60 € / 2,95 €  ",1,4338639,99.99619710869632
2103,Jamaika Jerk Chicken,1,4338640,99.9962201565224
2104,Menü 2-VEGAN,1,4338641,99.99624320434847
2105,"  Gers­toni Kürbis-Curry (a)  1,80 € / 3,15 €  ",1,4338642,99.99626625217456
2106,Vital Vegan,1,4338643,99.99628930000064
2107,Ranger Potato,1,4338644,99.99631234782673
2108,Mediterraner Burger,1,4338645,99.9963353956528
2109,Los Angeles Teriyaki Burger,1,4338646,99.9963584434789
2110,Crispy Seelachs Burger,1,4338647,99.99638149130497
2111,"  Reis-Spinat­puffer (a)       2,40 € / 3,75 €  ",1,4338648,99.99640453913105
2112,Chicken Fingers Burger,1,4338649,99.99642758695715
2113,Reis (Beilage),1,4338650,99.99645063478323
2114,WOK- Gericht,1,4338651,99.9964736826093
2115,Tagesmenüs,1,4338652,99.9964967304354
2116,Ukraine,1,4338653,99.99651977826147
2117,Grillmenü 3,1,4338654,99.99654282608755
2118,Grillmenü 4,1,4338655,99.99656587391364
2119,In der Mensa Fraunhofer Campus,1,4338656,99.99658892173973
2120,Eintopf vegetarisch.,1,4338657,99.9966119695658
2121,Tagesangebot - solange drer Vorrat reicht,1,4338658,99.9966350173919
2122,Tagesangebot  Solange der Vorrat reicht,1,4338659,99.99665806521797
2123,Tagesangebot-solange der Vorrat reicht,1,4338660,99.99668111304405
2124,Menü 2 „aktion fisch und mee(h)r“,1,4338661,99.99670416087014
2125,Nudelbar - 11:00 - 14:00 Uhr,1,4338662,99.99672720869623
2126,"ZEITREISE 25 Jahre Studentenwerke, damals gab´s",1,4338663,99.9967502565223
2127,letzter Tag am Grill,1,4338664,99.99677330434838
2128,Nudelbar von 11.00 bis 14.00 Uhr,1,4338665,99.99679635217447
2129,Pasta nach Gewicht (Preis pro 100 g)    ,1,4338666,99.99681940000056
2130,Tagesangebot - solange der Vorrat reicht,1,4338667,99.99684244782664
2131,Nudeltheke von 11.00 bis 14.00 Uhr,1,4338668,99.99686549565271
2132,MEER 1,1,4338669,99.9968885434788
2133,Menü 1-VEGAN,1,4338670,99.99691159130488
2134,Eröffnung der Fußball-WM in Brasilien,1,4338671,99.99693463913097
2135,Essen D,1,4338672,99.99695768695706
2136,EM Aktion Frankreich,1,4338673,99.99698073478314
2137,Ausgabe 2 crazy friesday - canadian streetfood,1,4338674,99.99700378260921
2138,Schülermenü vegetarisch,1,4338675,99.9970268304353
2139,Ausgabe an der kleinen Pastatheke,1,4338676,99.99704987826138
2140,Angebot für Schülergruppe,1,4338677,99.99707292608745
2141,Foodhopper ab circa 15:00 Uhr auf dem Campusgelände,1,4338678,99.99709597391356
2142,Für Schülergruppe,1,4338679,99.99711902173964
2143,Menü 1 Aktionswoche,1,4338680,99.99714206956571
2144,Tagesaktion 5,1,4338681,99.9971651173918
2145,Vegetarisch TG 4,1,4338682,99.99718816521788
2146,Biogericht 9,1,4338683,99.99721121304397
2147,Angebot Welt Vegan Tag,1,4338684,99.99723426087004
2148,"Hausgemachter Kuchen, heute",1,4338685,99.99725730869613
2149,vegan 2,1,4338686,99.99728035652221
2150,Aktion Salat,1,4338687,99.99730340434829
2151,Suppen zu Bursepreisen,1,4338688,99.99732645217438
2152,Kompletttmenü,1,4338689,99.99734950000047
2153,Menü 2..,1,4338690,99.99737254782654
2154,Tag der offenen Tür,1,4338691,99.99739559565263
2155,Angebot 3 a,1,4338692,99.99741864347871
2156,Menü 1.,1,4338693,99.99744169130479
2157,Unser Angebot zum Weltvegantag,1,4338694,99.99746473913088
2158,Vege- tarisch,1,4338695,99.99748778695697
2159,EM Aktion England,1,4338696,99.99751083478304
2160,Burritos,1,4338697,99.99753388260912
2161,EM Aktion Portugal,1,4338698,99.99755693043521
2162,Big Chicago-Cheese Burger Black Pearl,1,4338699,99.99757997826129
2163,Honey-Mustard glazed Ribs Magere,1,4338700,99.99760302608738
2164,Pasta 3,1,4338701,99.99762607391347
2165,Classic S,1,4338702,99.99764912173954
2166,Moussaka,1,4338703,99.99767216956562
2167,Aphrodite Teller,1,4338704,99.99769521739171
2168,Welt-Vegan-Tag Shogok,1,4338705,99.99771826521778
2169,Mediterran Burger,1,4338706,99.99774131304387
2170,Buffet vegetarisch/vegan,1,4338707,99.99776436086995
2171,"Fischplatte nach ""Sicilia Art""",1,4338708,99.99778740869604
2172,Griechischer Grillteller,1,4338709,99.99781045652212
2173,Cotoletta di pollo aromatzzatio,1,4338710,99.9978335043482
2174,Das kroatische Nationalgericht,1,4338711,99.9978565521743
2175,Rakottkrumpli,1,4338712,99.99787960000037
2176,xGrilltheke,1,4338713,99.99790264782645
2177,Burrito,1,4338714,99.99792569565254
2178,Aktionsessen / Tagespreis,1,4338715,99.99794874347862
2179,Nordirland,1,4338716,99.99797179130469
2180,Grillmenü 1,1,4338717,99.99799483913078
2181,Draculas Augen,1,4338718,99.99801788695687
2182,Snack,1,4338719,99.99804093478295
2183,Tellergericht 9,1,4338720,99.99806398260903
2184,"An der Ausgabe ""fertig 1""",1,4338721,99.99808703043512
2185,Land Spanien,1,4338722,99.99811007826119
2186,Speisenangebot4,1,4338723,99.99813312608728
2187,"Dessert 0,95",1,4338724,99.99815617391337
2188,Unsere Azubis haben für Sie gekocht,1,4338725,99.99817922173945
2189,Andebot 2,1,4338726,99.99820226956552
2190,Unsere Azubis haben gekocht,1,4338727,99.99822531739161
2191,"An der Ausgabe ""WOK""",1,4338728,99.9982483652177
2192,Hinweis 1,1,4338729,99.99827141304378
2193,Land Niederlande,1,4338730,99.99829446086986
2194,Land Chile,1,4338731,99.99831750869595
2195,Chigago-Bacon-Cheese Burger,1,4338732,99.99834055652202
2196,Seelachs Burger,1,4338733,99.9983636043481
2197,Land Frankreich,1,4338734,99.9983866521742
2198,Highlight der Woche - Von unserer Landfleischerei,1,4338735,99.99840970000028
2199,Highlight der Woche Hamurger,1,4338736,99.99843274782636
2200,Land Argentinien,1,4338737,99.99845579565245
2201,Land Ghana,1,4338738,99.99847884347852
2202,Land Schweiz,1,4338739,99.9985018913046
2203,Land Portugal,1,4338740,99.99852493913069
2204,Baggerschaufel,1,4338741,99.99854798695678
2205,Mittagsangebot1,1,4338742,99.99857103478286
2206,Land Deutschland,1,4338743,99.99859408260893
2207,Unser Angebot zur Fußball-EM,1,4338744,99.99861713043502
2208,Unser Angebot zum Halbfinale der Fußball-EM,1,4338745,99.99864017826111
2209,Land Kamerun,1,4338746,99.99866322608719
2210,Fisch & Chips,1,4338747,99.99868627391328
2211,Maurer-Dekoltee,1,4338748,99.99870932173936
2212,Land Kroatien,1,4338749,99.99873236956543
2213,Mörtelkelle,1,4338750,99.99875541739152
2214,Azubikochtag,1,4338751,99.99877846521761
2215,Rüttelplatte,1,4338752,99.99880151304369
2216,Baubude,1,4338753,99.99882456086976
2217,Senfpeitsche,1,4338754,99.99884760869585
2218,Förderband,1,4338755,99.99887065652193
2219,Schuttrutsche,1,4338756,99.998893704348
2220,Betonmischer,1,4338757,99.99891675217411
2221,Speisenangebot1,1,4338758,99.99893980000019
2222,Cheeseburger,1,4338759,99.99896284782626
2223,Nudelhteke,1,4338760,99.99898589565235
2224,Griechenland,1,4338761,99.99900894347843
2225,"Bayerisch-Schwäbisch Beilagen 0,75",1,4338762,99.99903199130452
2226,Ausgabe 1 Mensaessen To-Go der Ausgabe 1,1,4338763,99.9990550391306
2227,Ausgabe Wok,1,4338764,99.99907808695669
2228,Ausgabe 2 Weihnachtsessen Fleischlose Alternative,1,4338765,99.99910113478276
2229,Ausgabe 2 Weihnachtsessen,1,4338766,99.99912418260884
2230,Getränke in der Mensa,1,4338767,99.99914723043493
2231,Mensa  Asia,1,4338768,99.99917027826102
2232,Durch Deutschland Regionen-Heute,1,4338769,99.9991933260871
2233,Heißgetränke,1,4338770,99.99921637391319
2234,Ausgabe 1 Mensaessen To-Go der Ausgabe 1 Fleischlose Alternative,1,4338771,99.99923942173926
2235,Querbeet 1,1,4338772,99.99926246956534
2236,Angebot in der Mensa,1,4338773,99.99928551739143
2237,Meisterwerk Aktion,1,4338774,99.99930856521752
2238,Ausgabe 1 Mensaessen To-Go an der Ausgabe1 Fleischlose Alternative,1,4338775,99.9993316130436
2239,Ausgabe 1 Mensaessen To-Go an der Ausgabe1,1,4338776,99.99935466086967
2240,Wok/grill,1,4338777,99.99937770869576
2241,Feiertag,1,4338778,99.99940075652184
2242,Menü Iii,1,4338779,99.99942380434793
2243,Menü Ii Vegetaria**,1,4338780,99.99944685217402
2244,Vegetarisch Ausgabe am menü 1,1,4338781,99.9994699000001
2245,Ausgabe Grill,1,4338782,99.99949294782617
2246,Cafeteria Angebot von 11:00 14:30 Uhr:,1,4338783,99.99951599565226
2247,Grill auf der Terrasse,1,4338784,99.99953904347834
2248,zzzWOK-Pfanne,1,4338785,99.99956209130443
2249,Niederlande,1,4338786,99.9995851391305
2250,Vegan 3,1,4338787,99.99960818695659
2251,Terrasse Angebot 1,1,4338788,99.99963123478267
2252,Terrasse Angebot 2,1,4338789,99.99965428260876
2253,Vegetarirches Gericht NEU,1,4338790,99.99967733043485
2254,Terrasse Angebot 3,1,4338791,99.99970037826093
2255,zzzSchneller Teller,1,4338792,99.999723426087
2256,zzzVeganes GerichtPremium,1,4338793,99.99974647391309
2257,zzzWOK-Pfanne Premium,1,4338794,99.99976952173917
2258,Nachmittagsangebot,1,4338795,99.99979256956524
2259,Terrasse Angebot 4,1,4338796,99.99981561739133
2260,Ausgabe 2 American BBQ Fleischlose Alternative,1,4338797,99.99983866521742
2261,Ausgabe 2 American BBQ,1,4338798,99.9998617130435
2262,Heute im Foodhopper!!,1,4338799,99.99988476086958
2263,Polen,1,4338800,99.99990780869567
2264,Nudeltheke  -  Nur in Griebnitzsee,1,4338801,99.99993085652174
2265,Mensa / Bohne,1,4338802,99.99995390434783
2266,Vegan 4,1,4338803,99.99997695217392
2267,X-Mas Burger,1,4338804,100.0
